question,answer
"t0:0.0, p0:75.23, v0:-0.49.2.0? ",74.15
"t0:0.0, p0:23.63, v0:-0.9.2.0? ",21.73
"t0:0.0, p0:83.35, v0:-0.48.2.0? ",82.29
"t0:0.0, p0:81.28, v0:-0.61.2.0? ",79.96
"t0:0.0, p0:6.88, v0:-0.61.2.0? ",5.56
"t0:0.0, p0:83.35, v0:0.95.2.0? ",85.15
"t0:0.0, p0:27.4, v0:-0.64.2.0? ",26.02
"t0:0.0, p0:74.38, v0:-0.86.2.0? ",72.56
"t0:0.0, p0:45.22, v0:0.47.2.0? ",46.06
"t0:0.0, p0:95.76, v0:0.53.2.0? ",96.72
"t0:0.0, p0:4.03, v0:0.06.2.0? ",4.05
"t0:0.0, p0:50.53, v0:-0.9.2.0? ",48.63
"t0:0.0, p0:1.23, v0:0.4.2.0? ",1.93
"t0:0.0, p0:34.97, v0:0.92.2.0? ",36.71
"t0:0.0, p0:92.83, v0:-0.37.2.0? ",91.99
"t0:0.0, p0:36.42, v0:0.37.2.0? ",37.06
"t0:0.0, p0:68.7, v0:0.51.2.0? ",69.62
"t0:0.0, p0:25.22, v0:-0.86.2.0? ",23.4
"t0:0.0, p0:32.73, v0:0.35.2.0? ",33.33
"t0:0.0, p0:24.36, v0:0.51.2.0? ",25.28
"t0:0.0, p0:39.09, v0:-0.72.2.0? ",37.55
"t0:0.0, p0:89.5, v0:0.68.2.0? ",90.76
"t0:0.0, p0:9.08, v0:0.17.2.0? ",9.32
"t0:0.0, p0:14.68, v0:-0.37.2.0? ",13.84
"t0:0.0, p0:27.66, v0:-0.9.2.0? ",25.76
"t0:0.0, p0:2.58, v0:-0.88.2.0? ",0.72
"t0:0.0, p0:0.29, v0:0.65.2.0? ",1.49
"t0:0.0, p0:96.01, v0:-0.01.2.0? ",95.89
"t0:0.0, p0:26.74, v0:-0.59.2.0? ",25.46
"t0:0.0, p0:31.03, v0:-0.89.2.0? ",29.15
"t0:0.0, p0:83.83, v0:0.59.2.0? ",84.91
"t0:0.0, p0:82.1, v0:-0.25.2.0? ",81.5
"t0:0.0, p0:68.3, v0:0.23.2.0? ",68.66
"t0:0.0, p0:41.15, v0:-0.32.2.0? ",40.41
"t0:0.0, p0:54.51, v0:0.5.2.0? ",55.41
"t0:0.0, p0:17.55, v0:0.15.2.0? ",17.75
"t0:0.0, p0:76.22, v0:0.99.2.0? ",78.1
"t0:0.0, p0:72.12, v0:-0.82.2.0? ",70.38
"t0:0.0, p0:78.73, v0:0.62.2.0? ",79.87
"t0:0.0, p0:72.19, v0:-0.21.2.0? ",71.67
"t0:0.0, p0:2.87, v0:0.73.2.0? ",4.23
"t0:0.0, p0:49.84, v0:0.98.2.0? ",51.7
"t0:0.0, p0:36.62, v0:-0.32.2.0? ",35.88
"t0:0.0, p0:45.98, v0:-0.11.2.0? ",45.66
"t0:0.0, p0:13.64, v0:-0.22.2.0? ",13.1
"t0:0.0, p0:18.05, v0:-0.98.2.0? ",15.99
"t0:0.0, p0:64.22, v0:0.65.2.0? ",65.42
"t0:0.0, p0:26.07, v0:0.48.2.0? ",26.93
"t0:0.0, p0:78.41, v0:-0.13.2.0? ",78.05
"t0:0.0, p0:58.29, v0:-0.23.2.0? ",57.73
"t0:0.0, p0:32.18, v0:-0.6.2.0? ",30.88
"t0:0.0, p0:91.62, v0:-0.6.2.0? ",90.32
"t0:0.0, p0:59.06, v0:0.82.2.0? ",60.6
"t0:0.0, p0:82.92, v0:-0.82.2.0? ",81.18
"t0:0.0, p0:95.43, v0:-0.64.2.0? ",94.05
"t0:0.0, p0:13.16, v0:-0.1.2.0? ",12.86
"t0:0.0, p0:29.75, v0:-0.48.2.0? ",28.69
"t0:0.0, p0:50.95, v0:-0.72.2.0? ",49.41
"t0:0.0, p0:1.48, v0:-0.33.2.0? ",0.72
"t0:0.0, p0:0.78, v0:0.3.2.0? ",1.28
"t0:0.0, p0:55.69, v0:0.83.2.0? ",57.25
"t0:0.0, p0:42.5, v0:-0.99.2.0? ",40.42
"t0:0.0, p0:22.57, v0:0.53.2.0? ",23.53
"t0:0.0, p0:69.97, v0:0.16.2.0? ",70.19
"t0:0.0, p0:58.39, v0:0.1.2.0? ",58.49
"t0:0.0, p0:68.34, v0:-0.27.2.0? ",67.7
"t0:0.0, p0:15.47, v0:0.43.2.0? ",16.23
"t0:0.0, p0:17.14, v0:-1.0.2.0? ",15.04
"t0:0.0, p0:92.29, v0:-0.77.2.0? ",90.65
"t0:0.0, p0:96.51, v0:0.61.2.0? ",97.63
"t0:0.0, p0:48.93, v0:0.74.2.0? ",50.31
"t0:0.0, p0:22.1, v0:-0.72.2.0? ",20.56
"t0:0.0, p0:96.13, v0:0.77.2.0? ",97.57
"t0:0.0, p0:54.01, v0:-0.57.2.0? ",52.77
"t0:0.0, p0:63.47, v0:-0.06.2.0? ",63.25
"t0:0.0, p0:6.74, v0:-0.13.2.0? ",6.38
"t0:0.0, p0:98.29, v0:0.36.2.0? ",98.91
"t0:0.0, p0:0.27, v0:-0.38.1.0? ",0.0
"t0:0.0, p0:82.76, v0:0.52.2.0? ",83.7
"t0:0.0, p0:62.94, v0:0.77.2.0? ",64.38
"t0:0.0, p0:38.32, v0:-0.43.2.0? ",37.36
"t0:0.0, p0:81.87, v0:0.26.2.0? ",82.29
"t0:0.0, p0:43.69, v0:-0.9.2.0? ",41.79
"t0:0.0, p0:54.98, v0:-0.1.2.0? ",54.68
"t0:0.0, p0:3.58, v0:0.43.2.0? ",4.34
"t0:0.0, p0:96.57, v0:0.93.2.0? ",98.33
"t0:0.0, p0:40.54, v0:0.99.2.0? ",42.42
"t0:0.0, p0:19.63, v0:-0.74.2.0? ",18.05
"t0:0.0, p0:48.96, v0:0.01.2.0? ",48.88
"t0:0.0, p0:98.85, v0:-0.28.2.0? ",98.19
"t0:0.0, p0:56.7, v0:-0.58.2.0? ",55.44
"t0:0.0, p0:43.82, v0:0.52.2.0? ",44.76
"t0:0.0, p0:41.06, v0:0.25.2.0? ",41.46
"t0:0.0, p0:31.76, v0:-0.44.2.0? ",30.78
"t0:0.0, p0:60.33, v0:0.46.2.0? ",61.15
"t0:0.0, p0:78.59, v0:0.92.2.0? ",80.33
"t0:0.0, p0:5.85, v0:-0.32.2.0? ",5.11
"t0:0.0, p0:68.32, v0:-0.35.2.0? ",67.52
"t0:0.0, p0:97.96, v0:-0.43.2.0? ",97.0
"t0:0.0, p0:34.85, v0:-0.04.2.0? ",34.67
"t0:0.0, p0:92.91, v0:-0.83.2.0? ",91.15
"t0:0.0, p0:48.84, v0:0.28.2.0? ",49.3
"t0:0.0, p0:93.77, v0:0.46.2.0? ",94.59
"t0:0.0, p0:80.09, v0:0.31.2.0? ",80.61
"t0:0.0, p0:88.21, v0:-0.32.2.0? ",87.47
"t0:0.0, p0:21.78, v0:-0.8.2.0? ",20.08
"t0:0.0, p0:67.26, v0:-0.84.2.0? ",65.48
"t0:0.0, p0:72.19, v0:0.83.2.0? ",73.75
"t0:0.0, p0:44.56, v0:-0.47.2.0? ",43.52
"t0:0.0, p0:60.45, v0:-0.21.2.0? ",59.93
"t0:0.0, p0:30.06, v0:0.11.2.0? ",30.18
"t0:0.0, p0:69.01, v0:0.09.2.0? ",69.09
"t0:0.0, p0:40.73, v0:-0.92.2.0? ",38.79
"t0:0.0, p0:28.31, v0:-0.86.2.0? ",26.49
"t0:0.0, p0:95.59, v0:-0.86.2.0? ",93.77
"t0:0.0, p0:31.88, v0:0.61.2.0? ",33.0
"t0:0.0, p0:76.35, v0:0.9.2.0? ",78.05
"t0:0.0, p0:25.87, v0:-0.93.2.0? ",23.91
"t0:0.0, p0:72.13, v0:-0.71.2.0? ",70.61
"t0:0.0, p0:6.37, v0:0.41.2.0? ",7.09
"t0:0.0, p0:83.12, v0:0.5.2.0? ",84.02
"t0:0.0, p0:98.88, v0:0.28.2.0? ",99.34
"t0:0.0, p0:95.81, v0:-0.63.2.0? ",94.45
"t0:0.0, p0:15.28, v0:-0.1.2.0? ",14.98
"t0:0.0, p0:6.01, v0:0.12.2.0? ",6.15
"t0:0.0, p0:4.83, v0:-0.15.2.0? ",4.43
"t0:0.0, p0:47.86, v0:-0.35.2.0? ",47.06
"t0:0.0, p0:59.0, v0:-0.34.2.0? ",58.22
"t0:0.0, p0:9.75, v0:0.99.2.0? ",11.63
"t0:0.0, p0:49.22, v0:1.0.2.0? ",51.12
"t0:0.0, p0:27.61, v0:-0.52.2.0? ",26.47
"t0:0.0, p0:69.15, v0:-0.75.2.0? ",67.55
"t0:0.0, p0:64.18, v0:0.16.2.0? ",64.4
"t0:0.0, p0:57.6, v0:0.96.2.0? ",59.42
"t0:0.0, p0:86.58, v0:0.67.2.0? ",87.82
"t0:0.0, p0:29.12, v0:-0.13.2.0? ",28.76
"t0:0.0, p0:34.45, v0:-0.77.2.0? ",32.81
"t0:0.0, p0:66.57, v0:-0.34.2.0? ",65.79
"t0:0.0, p0:17.59, v0:0.58.2.0? ",18.65
"t0:0.0, p0:3.17, v0:-0.84.2.0? ",1.39
"t0:0.0, p0:48.87, v0:-0.12.2.0? ",48.53
"t0:0.0, p0:31.57, v0:-0.75.2.0? ",29.97
"t0:0.0, p0:12.52, v0:-0.12.2.0? ",12.18
"t0:0.0, p0:93.86, v0:0.31.2.0? ",94.38
"t0:0.0, p0:91.87, v0:-0.25.2.0? ",91.27
"t0:0.0, p0:58.93, v0:0.11.2.0? ",59.05
"t0:0.0, p0:43.19, v0:-0.08.2.0? ",42.93
"t0:0.0, p0:17.25, v0:-0.75.2.0? ",15.65
"t0:0.0, p0:47.79, v0:-0.84.2.0? ",46.01
"t0:0.0, p0:94.68, v0:-0.91.2.0? ",92.76
"t0:0.0, p0:53.99, v0:0.41.2.0? ",54.71
"t0:0.0, p0:57.59, v0:0.95.2.0? ",59.39
"t0:0.0, p0:23.75, v0:0.34.2.0? ",24.33
"t0:0.0, p0:2.22, v0:-0.73.2.0? ",0.66
"t0:0.0, p0:20.44, v0:0.12.2.0? ",20.58
"t0:0.0, p0:59.17, v0:0.36.2.0? ",59.79
"t0:0.0, p0:95.46, v0:-0.84.2.0? ",93.68
"t0:0.0, p0:29.62, v0:0.39.2.0? ",30.3
"t0:0.0, p0:0.1, v0:-0.87.1.0? ",0.0
"t0:0.0, p0:7.58, v0:-0.34.2.0? ",6.8
"t0:0.0, p0:61.73, v0:0.47.2.0? ",62.57
"t0:0.0, p0:75.93, v0:-0.69.2.0? ",74.45
"t0:0.0, p0:84.67, v0:-0.78.2.0? ",83.01
"t0:0.0, p0:42.94, v0:-0.35.2.0? ",42.14
"t0:0.0, p0:58.61, v0:0.84.2.0? ",60.19
"t0:0.0, p0:84.96, v0:0.88.2.0? ",86.62
"t0:0.0, p0:68.19, v0:-0.49.2.0? ",67.11
"t0:0.0, p0:21.95, v0:-0.89.2.0? ",20.07
"t0:0.0, p0:72.62, v0:0.08.2.0? ",72.68
"t0:0.0, p0:97.37, v0:0.94.2.0? ",99.15
"t0:0.0, p0:40.02, v0:-0.82.2.0? ",38.28
"t0:0.0, p0:76.61, v0:-0.37.2.0? ",75.77
"t0:0.0, p0:45.04, v0:0.15.2.0? ",45.24
"t0:0.0, p0:68.58, v0:0.92.2.0? ",70.32
"t0:0.0, p0:6.09, v0:-0.96.2.0? ",4.07
"t0:0.0, p0:26.46, v0:0.28.2.0? ",26.92
"t0:0.0, p0:65.27, v0:0.02.2.0? ",65.21
"t0:0.0, p0:75.26, v0:0.64.2.0? ",76.44
"t0:0.0, p0:14.83, v0:-0.13.2.0? ",14.47
"t0:0.0, p0:97.24, v0:0.24.2.0? ",97.62
"t0:0.0, p0:88.54, v0:0.55.2.0? ",89.54
"t0:0.0, p0:19.47, v0:-0.05.2.0? ",19.27
"t0:0.0, p0:36.09, v0:0.11.2.0? ",36.21
"t0:0.0, p0:71.31, v0:-0.14.2.0? ",70.93
"t0:0.0, p0:92.95, v0:-0.96.2.0? ",90.93
"t0:0.0, p0:76.85, v0:-0.13.2.0? ",76.49
"t0:0.0, p0:43.73, v0:-0.88.2.0? ",41.87
"t0:0.0, p0:8.43, v0:0.38.2.0? ",9.09
"t0:0.0, p0:17.69, v0:-0.85.2.0? ",15.89
"t0:0.0, p0:32.98, v0:0.74.2.0? ",34.36
"t0:0.0, p0:51.65, v0:0.35.2.0? ",52.25
"t0:0.0, p0:90.74, v0:-0.33.2.0? ",89.98
"t0:0.0, p0:57.62, v0:-0.43.2.0? ",56.66
"t0:0.0, p0:92.97, v0:0.02.2.0? ",92.91
"t0:0.0, p0:56.05, v0:-0.06.2.0? ",55.83
"t0:0.0, p0:27.99, v0:-0.47.2.0? ",26.95
"t0:0.0, p0:57.17, v0:-0.66.2.0? ",55.75
"t0:0.0, p0:85.51, v0:-0.22.2.0? ",84.97
"t0:0.0, p0:70.58, v0:-0.82.2.0? ",68.84
"t0:0.0, p0:72.28, v0:0.71.2.0? ",73.6
"t0:0.0, p0:80.11, v0:-0.93.2.0? ",78.15
"t0:0.0, p0:63.81, v0:0.93.2.0? ",65.57
"t0:0.0, p0:35.37, v0:-0.96.2.0? ",33.35
"t0:0.0, p0:15.5, v0:-0.81.2.0? ",13.78
"t0:0.0, p0:89.78, v0:0.74.2.0? ",91.16
"t0:0.0, p0:1.14, v0:0.87.2.0? ",2.78
"t0:0.0, p0:34.79, v0:0.93.2.0? ",36.55
"t0:0.0, p0:31.66, v0:0.39.2.0? ",32.34
"t0:0.0, p0:98.53, v0:-0.94.2.0? ",96.55
"t0:0.0, p0:49.71, v0:-0.15.2.0? ",49.31
"t0:0.0, p0:99.28, v0:-0.14.2.0? ",98.9
"t0:0.0, p0:2.8, v0:0.38.2.0? ",3.46
"t0:0.0, p0:84.78, v0:-0.32.2.0? ",84.04
"t0:0.0, p0:81.45, v0:-0.02.2.0? ",81.31
"t0:0.0, p0:23.11, v0:-0.96.2.0? ",21.09
"t0:0.0, p0:59.42, v0:-0.51.2.0? ",58.3
"t0:0.0, p0:11.82, v0:-0.0.2.0? ",11.72
"t0:0.0, p0:23.15, v0:0.61.2.0? ",24.27
"t0:0.0, p0:87.66, v0:0.52.2.0? ",88.6
"t0:0.0, p0:62.91, v0:-0.23.2.0? ",62.35
"t0:0.0, p0:86.69, v0:-0.43.2.0? ",85.73
"t0:0.0, p0:18.02, v0:-0.05.2.0? ",17.82
"t0:0.0, p0:47.01, v0:0.77.2.0? ",48.45
"t0:0.0, p0:85.47, v0:0.52.2.0? ",86.41
"t0:0.0, p0:96.78, v0:-0.65.2.0? ",95.38
"t0:0.0, p0:83.65, v0:-0.1.2.0? ",83.35
"t0:0.0, p0:72.47, v0:0.9.2.0? ",74.17
"t0:0.0, p0:73.81, v0:0.67.2.0? ",75.05
"t0:0.0, p0:23.55, v0:0.37.2.0? ",24.19
"t0:0.0, p0:37.13, v0:0.63.2.0? ",38.29
"t0:0.0, p0:72.9, v0:0.52.2.0? ",73.84
"t0:0.0, p0:85.8, v0:0.58.2.0? ",86.86
"t0:0.0, p0:68.23, v0:0.7.2.0? ",69.53
"t0:0.0, p0:76.0, v0:0.16.2.0? ",76.22
"t0:0.0, p0:42.73, v0:0.13.2.0? ",42.89
"t0:0.0, p0:87.55, v0:-0.08.2.0? ",87.29
"t0:0.0, p0:17.04, v0:-0.53.2.0? ",15.88
"t0:0.0, p0:90.87, v0:-0.29.2.0? ",90.19
"t0:0.0, p0:23.84, v0:-0.83.2.0? ",22.08
"t0:0.0, p0:83.04, v0:-0.47.2.0? ",82.0
"t0:0.0, p0:85.73, v0:0.09.2.0? ",85.81
"t0:0.0, p0:56.71, v0:-0.91.2.0? ",54.79
"t0:0.0, p0:83.78, v0:0.87.2.0? ",85.42
"t0:0.0, p0:21.86, v0:-0.54.2.0? ",20.68
"t0:0.0, p0:21.38, v0:0.94.2.0? ",23.16
"t0:0.0, p0:77.19, v0:-0.83.2.0? ",75.43
"t0:0.0, p0:74.58, v0:0.16.2.0? ",74.8
"t0:0.0, p0:54.09, v0:-0.61.2.0? ",52.77
"t0:0.0, p0:4.61, v0:-0.06.2.0? ",4.39
"t0:0.0, p0:14.36, v0:-0.02.2.0? ",14.22
"t0:0.0, p0:72.91, v0:0.66.2.0? ",74.13
"t0:0.0, p0:55.12, v0:0.11.2.0? ",55.24
"t0:0.0, p0:69.13, v0:-0.97.2.0? ",67.09
"t0:0.0, p0:77.42, v0:0.17.2.0? ",77.66
"t0:0.0, p0:39.61, v0:0.48.2.0? ",40.47
"t0:0.0, p0:70.82, v0:-0.96.2.0? ",68.8
"t0:0.0, p0:21.41, v0:-0.38.2.0? ",20.55
"t0:0.0, p0:10.15, v0:-0.57.2.0? ",8.91
"t0:0.0, p0:73.69, v0:0.7.2.0? ",74.99
"t0:0.0, p0:89.99, v0:-0.63.2.0? ",88.63
"t0:0.0, p0:68.87, v0:0.68.2.0? ",70.13
"t0:0.0, p0:45.22, v0:0.11.2.0? ",45.34
"t0:0.0, p0:54.61, v0:0.78.2.0? ",56.07
"t0:0.0, p0:38.45, v0:-0.96.2.0? ",36.43
"t0:0.0, p0:27.91, v0:0.27.2.0? ",28.35
"t0:0.0, p0:6.83, v0:-0.25.2.0? ",6.23
"t0:0.0, p0:75.03, v0:-0.65.2.0? ",73.63
"t0:0.0, p0:82.47, v0:-0.56.2.0? ",81.25
"t0:0.0, p0:55.98, v0:0.43.2.0? ",56.74
"t0:0.0, p0:56.18, v0:-0.21.2.0? ",55.66
"t0:0.0, p0:59.99, v0:0.23.2.0? ",60.35
"t0:0.0, p0:17.97, v0:-0.98.2.0? ",15.91
"t0:0.0, p0:15.48, v0:0.23.2.0? ",15.84
"t0:0.0, p0:44.24, v0:-0.07.2.0? ",44.0
"t0:0.0, p0:43.03, v0:0.27.2.0? ",43.47
"t0:0.0, p0:12.75, v0:-0.25.2.0? ",12.15
"t0:0.0, p0:83.31, v0:0.41.2.0? ",84.03
"t0:0.0, p0:76.5, v0:0.58.2.0? ",77.56
"t0:0.0, p0:94.66, v0:-0.76.2.0? ",93.04
"t0:0.0, p0:78.41, v0:-0.09.2.0? ",78.13
"t0:0.0, p0:60.57, v0:-0.48.2.0? ",59.51
"t0:0.0, p0:72.51, v0:-0.06.2.0? ",72.29
"t0:0.0, p0:87.33, v0:0.57.2.0? ",88.37
"t0:0.0, p0:23.24, v0:-0.81.2.0? ",21.52
"t0:0.0, p0:14.6, v0:-0.44.2.0? ",13.62
"t0:0.0, p0:86.93, v0:0.36.2.0? ",87.55
"t0:0.0, p0:14.68, v0:0.09.2.0? ",14.76
"t0:0.0, p0:98.89, v0:0.61.2.0? ",100.01
"t0:0.0, p0:6.09, v0:0.93.2.0? ",7.85
"t0:0.0, p0:30.92, v0:0.09.2.0? ",31.0
"t0:0.0, p0:69.84, v0:-0.66.2.0? ",68.42
"t0:0.0, p0:64.42, v0:-0.03.2.0? ",64.26
"t0:0.0, p0:49.91, v0:-0.28.2.0? ",49.25
"t0:0.0, p0:82.3, v0:-0.42.2.0? ",81.36
"t0:0.0, p0:33.7, v0:-0.45.2.0? ",32.7
"t0:0.0, p0:33.71, v0:0.91.2.0? ",35.43
"t0:0.0, p0:75.0, v0:0.87.2.0? ",76.64
"t0:0.0, p0:12.5, v0:0.01.2.0? ",12.42
"t0:0.0, p0:8.97, v0:-0.55.2.0? ",7.77
"t0:0.0, p0:74.97, v0:0.92.2.0? ",76.71
"t0:0.0, p0:34.1, v0:-0.86.2.0? ",32.28
"t0:0.0, p0:80.02, v0:-0.15.2.0? ",79.62
"t0:0.0, p0:89.26, v0:-0.12.2.0? ",88.92
"t0:0.0, p0:47.75, v0:0.24.2.0? ",48.13
"t0:0.0, p0:52.6, v0:0.71.2.0? ",53.92
"t0:0.0, p0:65.97, v0:-0.33.2.0? ",65.21
"t0:0.0, p0:44.52, v0:-0.72.2.0? ",42.98
"t0:0.0, p0:47.09, v0:0.92.2.0? ",48.83
"t0:0.0, p0:39.17, v0:0.2.2.0? ",39.47
"t0:0.0, p0:42.3, v0:0.69.2.0? ",43.58
"t0:0.0, p0:0.76, v0:0.54.2.0? ",1.74
"t0:0.0, p0:94.95, v0:-0.73.2.0? ",93.39
"t0:0.0, p0:51.53, v0:0.02.2.0? ",51.47
"t0:0.0, p0:57.22, v0:-0.94.2.0? ",55.24
"t0:0.0, p0:73.83, v0:-0.99.2.0? ",71.75
"t0:0.0, p0:25.78, v0:-0.99.2.0? ",23.7
"t0:0.0, p0:47.02, v0:0.8.2.0? ",48.52
"t0:0.0, p0:22.6, v0:-0.06.2.0? ",22.38
"t0:0.0, p0:75.4, v0:-0.86.2.0? ",73.58
"t0:0.0, p0:94.7, v0:0.05.2.0? ",94.7
"t0:0.0, p0:87.35, v0:-0.06.2.0? ",87.13
"t0:0.0, p0:54.25, v0:0.38.2.0? ",54.91
"t0:0.0, p0:46.58, v0:0.69.2.0? ",47.86
"t0:0.0, p0:36.86, v0:0.11.2.0? ",36.98
"t0:0.0, p0:20.75, v0:0.09.2.0? ",20.83
"t0:0.0, p0:25.49, v0:-0.82.2.0? ",23.75
"t0:0.0, p0:24.42, v0:-0.1.2.0? ",24.12
"t0:0.0, p0:30.52, v0:0.62.2.0? ",31.66
"t0:0.0, p0:43.47, v0:-0.76.2.0? ",41.85
"t0:0.0, p0:88.38, v0:-0.66.2.0? ",86.96
"t0:0.0, p0:90.77, v0:0.83.2.0? ",92.33
"t0:0.0, p0:92.05, v0:-0.08.2.0? ",91.79
"t0:0.0, p0:65.8, v0:0.96.2.0? ",67.62
"t0:0.0, p0:86.0, v0:0.29.2.0? ",86.48
"t0:0.0, p0:50.05, v0:0.1.2.0? ",50.15
"t0:0.0, p0:32.79, v0:-0.77.2.0? ",31.15
"t0:0.0, p0:16.94, v0:-0.9.2.0? ",15.04
"t0:0.0, p0:40.16, v0:0.55.2.0? ",41.16
"t0:0.0, p0:22.14, v0:0.4.2.0? ",22.84
"t0:0.0, p0:1.49, v0:0.92.2.0? ",3.23
"t0:0.0, p0:91.27, v0:0.96.2.0? ",93.09
"t0:0.0, p0:57.68, v0:0.77.2.0? ",59.12
"t0:0.0, p0:87.07, v0:0.26.2.0? ",87.49
"t0:0.0, p0:6.63, v0:-0.3.2.0? ",5.93
"t0:0.0, p0:21.62, v0:-0.01.2.0? ",21.5
"t0:0.0, p0:89.95, v0:0.34.2.0? ",90.53
"t0:0.0, p0:94.17, v0:0.05.2.0? ",94.17
"t0:0.0, p0:52.35, v0:-0.16.2.0? ",51.93
"t0:0.0, p0:87.91, v0:0.65.2.0? ",89.11
"t0:0.0, p0:98.1, v0:0.79.2.0? ",99.58
"t0:0.0, p0:52.08, v0:-0.38.2.0? ",51.22
"t0:0.0, p0:4.44, v0:-0.37.2.0? ",3.6
"t0:0.0, p0:87.54, v0:-0.32.2.0? ",86.8
"t0:0.0, p0:18.23, v0:-0.07.2.0? ",17.99
"t0:0.0, p0:79.72, v0:0.09.2.0? ",79.8
"t0:0.0, p0:52.01, v0:0.94.2.0? ",53.79
"t0:0.0, p0:48.14, v0:0.69.2.0? ",49.42
"t0:0.0, p0:46.42, v0:-0.9.2.0? ",44.52
"t0:0.0, p0:93.53, v0:0.87.2.0? ",95.17
"t0:0.0, p0:3.56, v0:-0.38.2.0? ",2.7
"t0:0.0, p0:40.16, v0:0.27.2.0? ",40.6
"t0:0.0, p0:31.5, v0:-0.33.2.0? ",30.74
"t0:0.0, p0:70.34, v0:0.84.2.0? ",71.92
"t0:0.0, p0:88.77, v0:-0.99.2.0? ",86.69
"t0:0.0, p0:3.33, v0:-0.17.2.0? ",2.89
"t0:0.0, p0:0.24, v0:0.43.2.0? ",1.0
"t0:0.0, p0:58.45, v0:0.5.2.0? ",59.35
"t0:0.0, p0:64.78, v0:0.82.2.0? ",66.32
"t0:0.0, p0:46.73, v0:0.3.2.0? ",47.23
"t0:0.0, p0:7.49, v0:0.72.2.0? ",8.83
"t0:0.0, p0:13.06, v0:0.94.2.0? ",14.84
"t0:0.0, p0:12.78, v0:0.12.2.0? ",12.92
"t0:0.0, p0:0.04, v0:0.86.2.0? ",1.66
"t0:0.0, p0:81.74, v0:0.13.2.0? ",81.9
"t0:0.0, p0:9.74, v0:0.03.2.0? ",9.7
"t0:0.0, p0:37.46, v0:-0.71.2.0? ",35.94
"t0:0.0, p0:31.39, v0:-0.9.2.0? ",29.49
"t0:0.0, p0:86.17, v0:-0.32.2.0? ",85.43
"t0:0.0, p0:97.9, v0:0.23.2.0? ",98.26
"t0:0.0, p0:42.62, v0:-0.52.2.0? ",41.48
"t0:0.0, p0:75.97, v0:-0.69.2.0? ",74.49
"t0:0.0, p0:33.75, v0:0.52.2.0? ",34.69
"t0:0.0, p0:47.24, v0:0.34.2.0? ",47.82
"t0:0.0, p0:70.84, v0:0.61.2.0? ",71.96
"t0:0.0, p0:4.62, v0:-0.98.2.0? ",2.56
"t0:0.0, p0:54.29, v0:0.76.2.0? ",55.71
"t0:0.0, p0:71.41, v0:-0.75.2.0? ",69.81
"t0:0.0, p0:17.33, v0:0.36.2.0? ",17.95
"t0:0.0, p0:53.5, v0:-0.44.2.0? ",52.52
"t0:0.0, p0:61.18, v0:-0.5.2.0? ",60.08
"t0:0.0, p0:44.27, v0:-0.44.2.0? ",43.29
"t0:0.0, p0:82.7, v0:0.92.2.0? ",84.44
"t0:0.0, p0:29.29, v0:-0.1.2.0? ",28.99
"t0:0.0, p0:70.91, v0:-0.88.2.0? ",69.05
"t0:0.0, p0:69.93, v0:-0.88.2.0? ",68.07
"t0:0.0, p0:12.05, v0:0.85.2.0? ",13.65
"t0:0.0, p0:36.74, v0:0.59.2.0? ",37.82
"t0:0.0, p0:37.6, v0:-0.64.2.0? ",36.22
"t0:0.0, p0:96.26, v0:0.85.2.0? ",97.86
"t0:0.0, p0:61.43, v0:-0.02.2.0? ",61.29
"t0:0.0, p0:70.91, v0:-0.93.2.0? ",68.95
"t0:0.0, p0:22.37, v0:0.35.2.0? ",22.97
"t0:0.0, p0:71.72, v0:0.96.2.0? ",73.54
"t0:0.0, p0:11.17, v0:0.94.2.0? ",12.95
"t0:0.0, p0:15.32, v0:0.16.2.0? ",15.54
"t0:0.0, p0:5.08, v0:0.69.2.0? ",6.36
"t0:0.0, p0:47.19, v0:-0.86.2.0? ",45.37
"t0:0.0, p0:98.37, v0:-0.13.2.0? ",98.01
"t0:0.0, p0:78.55, v0:-0.88.2.0? ",76.69
"t0:0.0, p0:88.92, v0:-0.18.2.0? ",88.46
"t0:0.0, p0:41.57, v0:-0.77.2.0? ",39.93
"t0:0.0, p0:85.66, v0:-0.16.2.0? ",85.24
"t0:0.0, p0:72.55, v0:0.27.2.0? ",72.99
"t0:0.0, p0:55.0, v0:-0.1.2.0? ",54.7
"t0:0.0, p0:92.42, v0:-0.11.2.0? ",92.1
"t0:0.0, p0:60.86, v0:0.53.2.0? ",61.82
"t0:0.0, p0:85.88, v0:0.15.2.0? ",86.08
"t0:0.0, p0:80.33, v0:-0.5.2.0? ",79.23
"t0:0.0, p0:51.22, v0:0.56.2.0? ",52.24
"t0:0.0, p0:99.71, v0:-0.31.2.0? ",98.99
"t0:0.0, p0:7.5, v0:-0.23.2.0? ",6.94
"t0:0.0, p0:33.99, v0:-0.49.2.0? ",32.91
"t0:0.0, p0:53.96, v0:-0.07.2.0? ",53.72
"t0:0.0, p0:92.49, v0:0.93.2.0? ",94.25
"t0:0.0, p0:57.17, v0:0.07.2.0? ",57.21
"t0:0.0, p0:43.31, v0:-0.76.2.0? ",41.69
"t0:0.0, p0:38.64, v0:-0.63.2.0? ",37.28
"t0:0.0, p0:57.7, v0:-0.96.2.0? ",55.68
"t0:0.0, p0:30.92, v0:0.92.2.0? ",32.66
"t0:0.0, p0:56.34, v0:-0.91.2.0? ",54.42
