question,answer
"t0:0.0, p0:30.23, v0:0.55.5.0? ",31.98
"t0:0.0, p0:89.6, v0:0.48.6.0? ",90.98
"t0:0.0, p0:32.98, v0:0.55.2.0? ",33.98
"t0:0.0, p0:42.95, v0:0.46.2.0? ",43.77
"t0:0.0, p0:76.26, v0:-0.81.6.0? ",69.9
"t0:0.0, p0:15.55, v0:0.34.1.0? ",15.89
"t0:0.0, p0:34.48, v0:-0.47.3.0? ",32.77
"t0:0.0, p0:85.61, v0:0.96.1.0? ",86.57
"t0:0.0, p0:91.83, v0:-0.05.1.0? ",91.78
"t0:0.0, p0:3.44, v0:0.1.1.0? ",3.54
"t0:0.0, p0:57.51, v0:-0.96.5.0? ",51.71
"t0:0.0, p0:56.1, v0:-0.98.3.0? ",52.86
"t0:0.0, p0:82.71, v0:-0.61.5.0? ",78.66
"t0:0.0, p0:53.72, v0:0.47.4.0? ",55.0
"t0:0.0, p0:34.56, v0:0.01.5.0? ",33.61
"t0:0.0, p0:10.35, v0:-0.74.2.0? ",8.77
"t0:0.0, p0:77.52, v0:0.08.5.0? ",76.92
"t0:0.0, p0:9.75, v0:-0.8.5.0? ",4.75
"t0:0.0, p0:39.6, v0:0.27.1.0? ",39.87
"t0:0.0, p0:71.55, v0:-0.95.3.0? ",68.4
"t0:0.0, p0:14.74, v0:0.68.5.0? ",17.14
"t0:0.0, p0:72.45, v0:0.05.3.0? ",72.3
"t0:0.0, p0:79.67, v0:-0.87.5.0? ",74.32
"t0:0.0, p0:6.4, v0:0.98.2.0? ",8.26
"t0:0.0, p0:73.67, v0:-0.02.4.0? ",72.99
"t0:0.0, p0:86.3, v0:-0.15.2.0? ",85.9
"t0:0.0, p0:6.76, v0:0.53.3.0? ",8.05
"t0:0.0, p0:58.95, v0:-0.07.5.0? ",57.6
"t0:0.0, p0:36.0, v0:-0.34.6.0? ",32.46
"t0:0.0, p0:98.43, v0:-0.83.5.0? ",93.28
"t0:0.0, p0:72.02, v0:-0.78.1.0? ",71.24
"t0:0.0, p0:82.13, v0:0.43.6.0? ",83.21
"t0:0.0, p0:54.12, v0:-0.36.5.0? ",51.32
"t0:0.0, p0:12.69, v0:-0.21.1.0? ",12.48
"t0:0.0, p0:9.42, v0:-0.04.6.0? ",7.68
"t0:0.0, p0:74.99, v0:0.28.4.0? ",75.51
"t0:0.0, p0:35.78, v0:0.64.2.0? ",36.96
"t0:0.0, p0:50.97, v0:-0.3.1.0? ",50.67
"t0:0.0, p0:83.76, v0:0.9.5.0? ",87.26
"t0:0.0, p0:61.53, v0:0.17.2.0? ",61.77
"t0:0.0, p0:38.02, v0:-0.09.1.0? ",37.93
"t0:0.0, p0:74.1, v0:-0.69.3.0? ",71.73
"t0:0.0, p0:32.16, v0:-0.28.3.0? ",31.02
"t0:0.0, p0:93.86, v0:0.17.3.0? ",94.07
"t0:0.0, p0:10.64, v0:-0.93.1.0? ",9.71
"t0:0.0, p0:22.64, v0:0.96.6.0? ",26.9
"t0:0.0, p0:39.78, v0:-0.58.6.0? ",34.8
"t0:0.0, p0:99.86, v0:0.73.3.0? ",101.75
"t0:0.0, p0:25.91, v0:0.24.1.0? ",26.15
"t0:0.0, p0:82.94, v0:-0.37.1.0? ",82.57
"t0:0.0, p0:31.97, v0:0.86.3.0? ",34.25
"t0:0.0, p0:81.89, v0:0.58.1.0? ",82.47
"t0:0.0, p0:76.81, v0:0.28.5.0? ",77.21
"t0:0.0, p0:51.09, v0:-0.23.5.0? ",48.94
"t0:0.0, p0:35.66, v0:-0.99.1.0? ",34.67
"t0:0.0, p0:41.53, v0:0.69.3.0? ",43.3
"t0:0.0, p0:11.29, v0:0.87.4.0? ",14.17
"t0:0.0, p0:60.69, v0:0.87.5.0? ",64.04
"t0:0.0, p0:31.71, v0:-0.22.3.0? ",30.75
"t0:0.0, p0:91.55, v0:-0.8.2.0? ",89.85
"t0:0.0, p0:10.13, v0:-0.41.3.0? ",8.6
"t0:0.0, p0:90.2, v0:-0.89.6.0? ",83.36
"t0:0.0, p0:12.45, v0:-0.81.2.0? ",10.73
"t0:0.0, p0:84.77, v0:0.96.2.0? ",86.59
"t0:0.0, p0:9.17, v0:-0.18.4.0? ",7.85
"t0:0.0, p0:36.77, v0:-0.37.4.0? ",34.69
"t0:0.0, p0:96.87, v0:-0.05.2.0? ",96.67
"t0:0.0, p0:73.49, v0:0.89.1.0? ",74.38
"t0:0.0, p0:22.8, v0:-0.13.6.0? ",20.52
"t0:0.0, p0:47.54, v0:0.51.5.0? ",49.09
"t0:0.0, p0:62.04, v0:0.02.2.0? ",61.98
"t0:0.0, p0:81.14, v0:-0.63.4.0? ",78.02
"t0:0.0, p0:69.38, v0:1.0.2.0? ",71.28
"t0:0.0, p0:77.22, v0:-0.15.3.0? ",76.47
"t0:0.0, p0:32.51, v0:0.69.6.0? ",35.15
"t0:0.0, p0:79.73, v0:-0.32.4.0? ",77.85
"t0:0.0, p0:16.87, v0:0.35.1.0? ",17.22
"t0:0.0, p0:26.05, v0:-0.01.2.0? ",25.93
"t0:0.0, p0:5.44, v0:0.11.6.0? ",4.6
"t0:0.0, p0:66.38, v0:0.7.3.0? ",68.18
"t0:0.0, p0:11.55, v0:-0.58.4.0? ",8.63
"t0:0.0, p0:45.54, v0:-0.85.4.0? ",41.54
"t0:0.0, p0:59.84, v0:-0.46.3.0? ",58.16
"t0:0.0, p0:30.29, v0:0.83.4.0? ",33.01
"t0:0.0, p0:85.94, v0:0.07.3.0? ",85.85
"t0:0.0, p0:88.87, v0:-0.43.6.0? ",84.79
"t0:0.0, p0:95.52, v0:-0.25.5.0? ",93.27
"t0:0.0, p0:63.8, v0:0.79.3.0? ",65.87
"t0:0.0, p0:0.03, v0:0.33.6.0? ",0.51
"t0:0.0, p0:52.75, v0:-0.98.3.0? ",49.51
"t0:0.0, p0:29.62, v0:0.05.2.0? ",29.62
"t0:0.0, p0:7.09, v0:0.14.4.0? ",7.05
"t0:0.0, p0:56.38, v0:0.44.2.0? ",57.16
"t0:0.0, p0:2.42, v0:0.11.4.0? ",2.26
"t0:0.0, p0:28.03, v0:0.13.3.0? ",28.12
"t0:0.0, p0:1.56, v0:0.59.4.0? ",3.32
"t0:0.0, p0:53.27, v0:-0.8.2.0? ",51.57
"t0:0.0, p0:18.9, v0:-0.92.3.0? ",15.84
"t0:0.0, p0:68.03, v0:-0.16.3.0? ",67.25
"t0:0.0, p0:83.95, v0:-0.43.3.0? ",82.36
"t0:0.0, p0:34.44, v0:-0.73.2.0? ",32.88
"t0:0.0, p0:80.2, v0:-0.23.4.0? ",78.68
"t0:0.0, p0:47.43, v0:-0.53.3.0? ",45.54
"t0:0.0, p0:1.15, v0:-0.93.2.0? ",0.0
"t0:0.0, p0:70.02, v0:0.54.2.0? ",71.0
"t0:0.0, p0:18.14, v0:-0.96.6.0? ",10.88
"t0:0.0, p0:16.83, v0:0.93.6.0? ",20.91
"t0:0.0, p0:36.08, v0:-0.02.6.0? ",34.46
"t0:0.0, p0:83.59, v0:0.52.1.0? ",84.11
"t0:0.0, p0:45.87, v0:-0.15.4.0? ",44.67
"t0:0.0, p0:76.12, v0:0.45.4.0? ",77.32
"t0:0.0, p0:58.21, v0:0.78.3.0? ",60.25
"t0:0.0, p0:21.19, v0:0.57.2.0? ",22.23
"t0:0.0, p0:47.02, v0:0.39.5.0? ",47.97
"t0:0.0, p0:85.66, v0:-0.64.3.0? ",83.44
"t0:0.0, p0:65.3, v0:-0.01.4.0? ",64.66
"t0:0.0, p0:8.48, v0:0.96.4.0? ",11.72
"t0:0.0, p0:6.13, v0:0.42.1.0? ",6.55
"t0:0.0, p0:93.51, v0:-0.36.2.0? ",92.69
"t0:0.0, p0:65.06, v0:-0.11.2.0? ",64.74
"t0:0.0, p0:68.42, v0:-0.46.6.0? ",64.16
"t0:0.0, p0:1.42, v0:0.09.3.0? ",1.39
"t0:0.0, p0:0.21, v0:-0.58.1.0? ",0.0
"t0:0.0, p0:11.12, v0:0.35.1.0? ",11.47
"t0:0.0, p0:13.35, v0:-0.48.5.0? ",9.95
"t0:0.0, p0:99.71, v0:0.98.6.0? ",104.09
"t0:0.0, p0:71.67, v0:0.1.2.0? ",71.77
"t0:0.0, p0:31.53, v0:-0.23.3.0? ",30.54
"t0:0.0, p0:76.83, v0:-0.96.2.0? ",74.81
"t0:0.0, p0:97.93, v0:-0.52.3.0? ",96.07
"t0:0.0, p0:39.28, v0:0.39.6.0? ",40.12
"t0:0.0, p0:97.02, v0:0.48.5.0? ",98.42
"t0:0.0, p0:91.82, v0:0.01.3.0? ",91.55
"t0:0.0, p0:33.73, v0:0.87.2.0? ",35.37
"t0:0.0, p0:81.87, v0:-0.73.2.0? ",80.31
"t0:0.0, p0:31.45, v0:0.98.4.0? ",34.77
"t0:0.0, p0:14.04, v0:0.97.2.0? ",15.88
"t0:0.0, p0:29.7, v0:0.76.5.0? ",32.5
"t0:0.0, p0:26.51, v0:-0.61.2.0? ",25.19
"t0:0.0, p0:51.73, v0:-0.77.5.0? ",46.88
"t0:0.0, p0:35.67, v0:-0.53.4.0? ",32.95
"t0:0.0, p0:68.68, v0:0.5.6.0? ",70.18
"t0:0.0, p0:53.22, v0:-0.18.6.0? ",50.64
"t0:0.0, p0:65.96, v0:0.78.4.0? ",68.48
"t0:0.0, p0:2.44, v0:0.6.1.0? ",3.04
"t0:0.0, p0:38.9, v0:-0.42.6.0? ",34.88
"t0:0.0, p0:15.57, v0:0.36.4.0? ",16.41
"t0:0.0, p0:55.32, v0:-0.34.5.0? ",52.62
"t0:0.0, p0:49.05, v0:-0.68.3.0? ",46.71
"t0:0.0, p0:84.96, v0:0.37.3.0? ",85.77
"t0:0.0, p0:46.13, v0:-0.65.2.0? ",44.73
"t0:0.0, p0:31.41, v0:-0.06.6.0? ",29.55
"t0:0.0, p0:22.87, v0:-0.56.2.0? ",21.65
"t0:0.0, p0:4.15, v0:-0.19.1.0? ",3.96
"t0:0.0, p0:61.7, v0:-0.3.5.0? ",59.2
"t0:0.0, p0:75.74, v0:0.62.3.0? ",77.3
"t0:0.0, p0:59.3, v0:0.19.2.0? ",59.58
"t0:0.0, p0:52.44, v0:-0.12.5.0? ",50.84
"t0:0.0, p0:51.88, v0:0.77.2.0? ",53.32
"t0:0.0, p0:18.34, v0:-0.07.3.0? ",17.83
"t0:0.0, p0:24.4, v0:0.56.4.0? ",26.04
"t0:0.0, p0:71.56, v0:0.64.5.0? ",73.76
"t0:0.0, p0:60.15, v0:0.25.1.0? ",60.4
"t0:0.0, p0:10.92, v0:-0.38.2.0? ",10.06
"t0:0.0, p0:33.62, v0:-0.84.5.0? ",28.42
"t0:0.0, p0:36.3, v0:0.26.2.0? ",36.72
"t0:0.0, p0:19.72, v0:-0.46.2.0? ",18.7
"t0:0.0, p0:17.61, v0:0.45.5.0? ",18.86
"t0:0.0, p0:86.67, v0:-0.92.5.0? ",81.07
"t0:0.0, p0:13.04, v0:0.96.5.0? ",16.84
"t0:0.0, p0:74.73, v0:0.41.2.0? ",75.45
"t0:0.0, p0:8.85, v0:-0.36.2.0? ",8.03
"t0:0.0, p0:62.26, v0:-0.41.4.0? ",60.02
"t0:0.0, p0:40.71, v0:0.73.4.0? ",43.03
"t0:0.0, p0:55.49, v0:0.24.5.0? ",55.69
"t0:0.0, p0:83.45, v0:0.23.1.0? ",83.68
"t0:0.0, p0:81.38, v0:-0.25.2.0? ",80.78
"t0:0.0, p0:21.61, v0:-0.69.4.0? ",18.25
"t0:0.0, p0:92.22, v0:0.39.1.0? ",92.61
"t0:0.0, p0:67.74, v0:-0.71.3.0? ",65.31
"t0:0.0, p0:81.84, v0:-0.25.3.0? ",80.79
"t0:0.0, p0:40.41, v0:0.14.5.0? ",40.11
"t0:0.0, p0:9.12, v0:-0.89.1.0? ",8.23
"t0:0.0, p0:55.92, v0:0.36.5.0? ",56.72
"t0:0.0, p0:94.58, v0:-1.0.2.0? ",92.48
"t0:0.0, p0:36.41, v0:0.45.5.0? ",37.66
"t0:0.0, p0:97.41, v0:-0.45.2.0? ",96.41
"t0:0.0, p0:35.58, v0:-0.93.1.0? ",34.65
"t0:0.0, p0:83.71, v0:-0.31.3.0? ",82.48
"t0:0.0, p0:67.24, v0:-0.75.3.0? ",64.69
"t0:0.0, p0:67.6, v0:0.26.6.0? ",67.66
"t0:0.0, p0:86.09, v0:0.52.1.0? ",86.61
"t0:0.0, p0:3.15, v0:-0.69.4.0? ",0.0
"t0:0.0, p0:20.8, v0:0.93.5.0? ",24.45
"t0:0.0, p0:34.55, v0:-0.29.1.0? ",34.26
"t0:0.0, p0:49.64, v0:-0.46.3.0? ",47.96
"t0:0.0, p0:83.94, v0:0.87.3.0? ",86.25
"t0:0.0, p0:20.05, v0:-0.53.5.0? ",16.4
"t0:0.0, p0:57.61, v0:0.23.3.0? ",58.0
"t0:0.0, p0:49.97, v0:0.7.3.0? ",51.77
"t0:0.0, p0:18.21, v0:-0.58.2.0? ",16.95
"t0:0.0, p0:49.46, v0:-0.28.5.0? ",47.06
"t0:0.0, p0:77.53, v0:0.09.5.0? ",76.98
"t0:0.0, p0:77.86, v0:0.7.3.0? ",79.66
"t0:0.0, p0:98.19, v0:-0.15.1.0? ",98.04
"t0:0.0, p0:65.93, v0:-0.46.2.0? ",64.91
"t0:0.0, p0:97.52, v0:0.8.3.0? ",99.62
"t0:0.0, p0:48.4, v0:0.3.3.0? ",49.0
"t0:0.0, p0:88.02, v0:-0.94.3.0? ",84.9
"t0:0.0, p0:44.52, v0:0.58.2.0? ",45.58
"t0:0.0, p0:92.88, v0:-0.39.3.0? ",91.41
"t0:0.0, p0:56.25, v0:-0.21.3.0? ",55.32
"t0:0.0, p0:0.41, v0:-0.71.1.0? ",0.0
"t0:0.0, p0:83.04, v0:0.88.6.0? ",86.82
"t0:0.0, p0:17.78, v0:-0.59.6.0? ",12.74
"t0:0.0, p0:59.5, v0:-0.28.5.0? ",57.1
"t0:0.0, p0:61.97, v0:0.04.2.0? ",61.95
"t0:0.0, p0:13.0, v0:-0.32.4.0? ",11.12
"t0:0.0, p0:60.97, v0:0.18.5.0? ",60.87
"t0:0.0, p0:10.55, v0:0.67.3.0? ",12.26
"t0:0.0, p0:67.24, v0:0.46.6.0? ",68.5
"t0:0.0, p0:17.99, v0:0.27.1.0? ",18.26
"t0:0.0, p0:51.9, v0:0.68.6.0? ",54.48
"t0:0.0, p0:29.78, v0:0.42.5.0? ",30.88
"t0:0.0, p0:6.3, v0:-0.35.5.0? ",3.55
"t0:0.0, p0:17.65, v0:-0.72.4.0? ",14.17
"t0:0.0, p0:57.16, v0:-0.91.1.0? ",56.25
"t0:0.0, p0:26.24, v0:-0.49.5.0? ",22.79
"t0:0.0, p0:70.24, v0:-0.14.5.0? ",68.54
"t0:0.0, p0:93.26, v0:-0.22.5.0? ",91.16
"t0:0.0, p0:17.54, v0:0.97.6.0? ",21.86
"t0:0.0, p0:43.48, v0:0.68.1.0? ",44.16
"t0:0.0, p0:95.23, v0:0.67.3.0? ",96.94
"t0:0.0, p0:33.3, v0:-0.7.2.0? ",31.8
"t0:0.0, p0:61.29, v0:-0.5.2.0? ",60.19
"t0:0.0, p0:33.67, v0:0.25.2.0? ",34.07
"t0:0.0, p0:26.0, v0:-0.92.3.0? ",22.94
"t0:0.0, p0:79.75, v0:0.85.4.0? ",82.55
"t0:0.0, p0:98.69, v0:0.76.1.0? ",99.45
"t0:0.0, p0:76.55, v0:0.68.1.0? ",77.23
"t0:0.0, p0:30.03, v0:0.93.3.0? ",32.52
"t0:0.0, p0:58.27, v0:-0.08.2.0? ",58.01
"t0:0.0, p0:6.36, v0:0.13.2.0? ",6.52
"t0:0.0, p0:32.09, v0:0.61.2.0? ",33.21
"t0:0.0, p0:47.81, v0:-0.93.3.0? ",44.72
"t0:0.0, p0:30.89, v0:0.45.1.0? ",31.34
"t0:0.0, p0:84.34, v0:-0.42.5.0? ",81.24
"t0:0.0, p0:72.0, v0:-0.07.6.0? ",70.08
"t0:0.0, p0:97.74, v0:0.23.1.0? ",97.97
"t0:0.0, p0:67.8, v0:-0.3.1.0? ",67.5
"t0:0.0, p0:50.33, v0:0.28.3.0? ",50.87
"t0:0.0, p0:21.92, v0:-0.05.3.0? ",21.47
"t0:0.0, p0:39.4, v0:0.53.2.0? ",40.36
"t0:0.0, p0:82.45, v0:-0.65.4.0? ",79.25
"t0:0.0, p0:18.57, v0:-0.4.5.0? ",15.57
"t0:0.0, p0:98.94, v0:-0.3.3.0? ",97.74
"t0:0.0, p0:63.04, v0:0.4.1.0? ",63.44
"t0:0.0, p0:32.68, v0:0.46.3.0? ",33.76
"t0:0.0, p0:90.03, v0:-0.32.2.0? ",89.29
"t0:0.0, p0:16.93, v0:-0.6.3.0? ",14.83
"t0:0.0, p0:38.23, v0:-0.98.4.0? ",33.71
"t0:0.0, p0:65.69, v0:-0.78.5.0? ",60.79
"t0:0.0, p0:79.14, v0:-0.39.6.0? ",75.3
"t0:0.0, p0:82.1, v0:0.33.3.0? ",82.79
"t0:0.0, p0:46.06, v0:-0.38.3.0? ",44.62
"t0:0.0, p0:74.72, v0:0.23.6.0? ",74.6
"t0:0.0, p0:23.53, v0:0.15.2.0? ",23.73
"t0:0.0, p0:76.75, v0:-0.4.3.0? ",75.25
"t0:0.0, p0:99.09, v0:0.5.6.0? ",100.59
"t0:0.0, p0:12.49, v0:-0.3.2.0? ",11.79
"t0:0.0, p0:7.36, v0:-0.67.1.0? ",6.69
"t0:0.0, p0:50.31, v0:0.45.3.0? ",51.36
"t0:0.0, p0:10.63, v0:-0.85.5.0? ",5.38
"t0:0.0, p0:36.41, v0:0.92.2.0? ",38.15
"t0:0.0, p0:35.52, v0:-0.19.2.0? ",35.04
"t0:0.0, p0:83.88, v0:0.47.5.0? ",85.23
"t0:0.0, p0:66.27, v0:0.62.5.0? ",68.37
"t0:0.0, p0:36.7, v0:-0.44.5.0? ",33.5
"t0:0.0, p0:30.87, v0:-0.62.6.0? ",25.65
"t0:0.0, p0:7.83, v0:1.0.5.0? ",11.83
"t0:0.0, p0:33.69, v0:-0.96.6.0? ",26.43
"t0:0.0, p0:31.32, v0:-0.2.5.0? ",29.32
"t0:0.0, p0:81.38, v0:0.53.1.0? ",81.91
"t0:0.0, p0:26.94, v0:-0.22.3.0? ",25.98
"t0:0.0, p0:0.64, v0:0.61.3.0? ",2.17
"t0:0.0, p0:73.73, v0:0.73.6.0? ",76.61
"t0:0.0, p0:3.03, v0:0.01.6.0? ",1.59
"t0:0.0, p0:17.31, v0:0.65.2.0? ",18.51
"t0:0.0, p0:88.48, v0:0.93.1.0? ",89.41
"t0:0.0, p0:61.32, v0:0.16.6.0? ",60.78
"t0:0.0, p0:9.87, v0:-0.61.3.0? ",7.74
"t0:0.0, p0:30.29, v0:-0.13.1.0? ",30.16
"t0:0.0, p0:79.05, v0:0.78.1.0? ",79.83
"t0:0.0, p0:72.07, v0:0.43.1.0? ",72.5
"t0:0.0, p0:96.4, v0:0.34.2.0? ",96.98
"t0:0.0, p0:77.84, v0:0.82.2.0? ",79.38
"t0:0.0, p0:73.08, v0:-0.71.4.0? ",69.64
"t0:0.0, p0:67.68, v0:-0.97.4.0? ",63.2
"t0:0.0, p0:2.27, v0:0.02.2.0? ",2.21
"t0:0.0, p0:93.0, v0:0.06.6.0? ",91.86
"t0:0.0, p0:60.9, v0:-0.08.5.0? ",59.5
"t0:0.0, p0:79.82, v0:-0.74.3.0? ",77.3
"t0:0.0, p0:6.55, v0:0.45.2.0? ",7.35
"t0:0.0, p0:94.82, v0:0.13.3.0? ",94.91
"t0:0.0, p0:41.04, v0:0.3.3.0? ",41.64
"t0:0.0, p0:12.38, v0:0.45.3.0? ",13.43
"t0:0.0, p0:33.67, v0:-0.42.3.0? ",32.11
"t0:0.0, p0:81.09, v0:0.84.4.0? ",83.85
"t0:0.0, p0:73.74, v0:-0.56.1.0? ",73.18
"t0:0.0, p0:55.3, v0:0.15.4.0? ",55.3
"t0:0.0, p0:37.78, v0:-0.76.1.0? ",37.02
"t0:0.0, p0:27.84, v0:0.2.6.0? ",27.54
"t0:0.0, p0:58.44, v0:0.2.4.0? ",58.64
"t0:0.0, p0:23.5, v0:-0.88.3.0? ",20.56
"t0:0.0, p0:75.8, v0:-0.28.3.0? ",74.66
"t0:0.0, p0:74.13, v0:0.1.5.0? ",73.63
"t0:0.0, p0:50.61, v0:0.65.3.0? ",52.26
"t0:0.0, p0:42.4, v0:0.86.4.0? ",45.24
"t0:0.0, p0:24.95, v0:-0.42.2.0? ",24.01
"t0:0.0, p0:37.5, v0:0.43.5.0? ",38.65
"t0:0.0, p0:12.79, v0:-0.4.3.0? ",11.29
"t0:0.0, p0:62.83, v0:0.92.5.0? ",66.43
"t0:0.0, p0:89.75, v0:0.57.4.0? ",91.43
"t0:0.0, p0:65.52, v0:0.96.1.0? ",66.48
"t0:0.0, p0:61.49, v0:0.41.3.0? ",62.42
"t0:0.0, p0:86.18, v0:0.89.4.0? ",89.14
"t0:0.0, p0:40.04, v0:0.48.3.0? ",41.18
"t0:0.0, p0:1.16, v0:1.0.1.0? ",2.16
"t0:0.0, p0:50.74, v0:0.01.3.0? ",50.47
"t0:0.0, p0:16.48, v0:-0.03.3.0? ",16.09
"t0:0.0, p0:3.84, v0:-0.12.6.0? ",1.62
"t0:0.0, p0:55.74, v0:0.65.4.0? ",57.74
"t0:0.0, p0:31.34, v0:0.11.6.0? ",30.5
"t0:0.0, p0:5.27, v0:-0.77.1.0? ",4.5
"t0:0.0, p0:55.8, v0:0.85.4.0? ",58.6
"t0:0.0, p0:38.3, v0:0.02.1.0? ",38.32
"t0:0.0, p0:86.01, v0:0.92.5.0? ",89.61
"t0:0.0, p0:3.31, v0:-0.05.4.0? ",2.51
"t0:0.0, p0:13.12, v0:-0.97.5.0? ",7.27
"t0:0.0, p0:41.21, v0:-0.73.6.0? ",35.33
"t0:0.0, p0:17.57, v0:0.34.2.0? ",18.15
"t0:0.0, p0:27.65, v0:0.97.1.0? ",28.62
"t0:0.0, p0:62.28, v0:-0.94.2.0? ",60.3
"t0:0.0, p0:87.82, v0:-0.34.4.0? ",85.86
"t0:0.0, p0:72.9, v0:-0.67.1.0? ",72.23
"t0:0.0, p0:69.19, v0:-0.71.3.0? ",66.76
"t0:0.0, p0:38.36, v0:0.98.6.0? ",42.74
"t0:0.0, p0:63.2, v0:-0.71.4.0? ",59.76
"t0:0.0, p0:84.85, v0:0.36.6.0? ",85.51
"t0:0.0, p0:59.59, v0:-0.89.6.0? ",52.75
"t0:0.0, p0:60.17, v0:-0.11.3.0? ",59.54
"t0:0.0, p0:76.38, v0:0.82.6.0? ",79.8
"t0:0.0, p0:70.02, v0:0.48.2.0? ",70.88
"t0:0.0, p0:22.86, v0:-0.9.2.0? ",20.96
"t0:0.0, p0:66.95, v0:0.08.2.0? ",67.01
"t0:0.0, p0:18.87, v0:0.87.6.0? ",22.59
"t0:0.0, p0:51.8, v0:-0.79.2.0? ",50.12
"t0:0.0, p0:29.58, v0:-0.65.3.0? ",27.33
"t0:0.0, p0:13.07, v0:-0.11.6.0? ",10.91
"t0:0.0, p0:59.42, v0:0.67.1.0? ",60.09
"t0:0.0, p0:90.3, v0:-0.69.1.0? ",89.61
"t0:0.0, p0:90.22, v0:-0.63.5.0? ",86.07
"t0:0.0, p0:37.79, v0:-0.96.6.0? ",30.53
"t0:0.0, p0:18.13, v0:-0.44.5.0? ",14.93
"t0:0.0, p0:41.58, v0:0.3.6.0? ",41.88
"t0:0.0, p0:21.59, v0:-0.01.4.0? ",20.95
"t0:0.0, p0:76.41, v0:-0.32.3.0? ",75.15
"t0:0.0, p0:67.55, v0:-0.18.6.0? ",64.97
"t0:0.0, p0:89.29, v0:-0.96.5.0? ",83.49
"t0:0.0, p0:30.77, v0:0.04.6.0? ",29.51
"t0:0.0, p0:88.82, v0:-0.68.3.0? ",86.48
"t0:0.0, p0:96.68, v0:-0.94.4.0? ",92.32
"t0:0.0, p0:67.49, v0:-0.36.5.0? ",64.69
"t0:0.0, p0:54.38, v0:-0.97.5.0? ",48.53
"t0:0.0, p0:81.27, v0:-0.89.1.0? ",80.38
"t0:0.0, p0:11.15, v0:-0.36.1.0? ",10.79
"t0:0.0, p0:15.86, v0:-0.54.6.0? ",11.12
"t0:0.0, p0:60.99, v0:-0.49.2.0? ",59.91
"t0:0.0, p0:29.11, v0:-0.5.2.0? ",28.01
"t0:0.0, p0:67.39, v0:-0.13.1.0? ",67.26
"t0:0.0, p0:80.34, v0:0.26.4.0? ",80.78
"t0:0.0, p0:70.3, v0:-0.01.4.0? ",69.66
"t0:0.0, p0:11.59, v0:-0.17.1.0? ",11.42
"t0:0.0, p0:2.95, v0:0.78.2.0? ",4.41
"t0:0.0, p0:96.31, v0:-0.23.4.0? ",94.79
"t0:0.0, p0:37.93, v0:0.52.3.0? ",39.19
"t0:0.0, p0:68.94, v0:-0.92.4.0? ",64.66
"t0:0.0, p0:66.62, v0:-0.8.3.0? ",63.92
"t0:0.0, p0:86.01, v0:0.57.5.0? ",87.86
"t0:0.0, p0:3.26, v0:0.21.2.0? ",3.58
"t0:0.0, p0:65.88, v0:-0.83.3.0? ",63.09
"t0:0.0, p0:99.85, v0:0.29.3.0? ",100.42
"t0:0.0, p0:36.03, v0:-0.8.3.0? ",33.33
"t0:0.0, p0:7.8, v0:0.91.1.0? ",8.71
"t0:0.0, p0:29.42, v0:-0.46.4.0? ",26.98
"t0:0.0, p0:28.25, v0:-0.92.1.0? ",27.33
"t0:0.0, p0:39.83, v0:-0.09.6.0? ",37.79
"t0:0.0, p0:5.57, v0:0.9.2.0? ",7.27
"t0:0.0, p0:84.85, v0:-0.06.3.0? ",84.37
"t0:0.0, p0:60.14, v0:-0.97.2.0? ",58.1
"t0:0.0, p0:59.2, v0:-0.72.5.0? ",54.6
"t0:0.0, p0:71.16, v0:-0.34.2.0? ",70.38
"t0:0.0, p0:1.1, v0:0.65.6.0? ",3.5
"t0:0.0, p0:79.52, v0:0.68.4.0? ",81.64
"t0:0.0, p0:62.93, v0:-0.3.6.0? ",59.63
"t0:0.0, p0:51.81, v0:-0.27.5.0? ",49.46
"t0:0.0, p0:52.59, v0:-0.05.3.0? ",52.14
"t0:0.0, p0:11.03, v0:-0.85.3.0? ",8.18
"t0:0.0, p0:31.02, v0:-0.5.4.0? ",28.42
"t0:0.0, p0:85.58, v0:0.58.5.0? ",87.48
"t0:0.0, p0:18.39, v0:-0.92.2.0? ",16.45
"t0:0.0, p0:84.32, v0:-0.21.2.0? ",83.8
"t0:0.0, p0:10.11, v0:-0.01.4.0? ",9.47
"t0:0.0, p0:70.62, v0:0.25.1.0? ",70.87
"t0:0.0, p0:38.58, v0:0.14.2.0? ",38.76
"t0:0.0, p0:46.9, v0:0.93.6.0? ",50.98
"t0:0.0, p0:83.78, v0:-0.36.1.0? ",83.42
"t0:0.0, p0:25.74, v0:-0.92.3.0? ",22.68
"t0:0.0, p0:87.02, v0:-0.21.3.0? ",86.09
"t0:0.0, p0:83.86, v0:-0.27.3.0? ",82.75
"t0:0.0, p0:83.59, v0:0.32.4.0? ",84.27
"t0:0.0, p0:33.71, v0:-0.24.1.0? ",33.47
"t0:0.0, p0:31.11, v0:-0.38.6.0? ",27.33
"t0:0.0, p0:59.26, v0:-0.52.3.0? ",57.4
"t0:0.0, p0:23.96, v0:-0.83.5.0? ",18.81
"t0:0.0, p0:73.82, v0:0.72.6.0? ",76.64
"t0:0.0, p0:77.78, v0:0.44.1.0? ",78.22
"t0:0.0, p0:32.53, v0:0.93.3.0? ",35.02
"t0:0.0, p0:96.28, v0:0.04.6.0? ",95.02
"t0:0.0, p0:50.93, v0:-0.17.2.0? ",50.49
