question,answer
"An object is dropped at time 0.0 with initial position 82.54, 55.17 and initial velocity 0.0, -0.48.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",54.69
"An object is dropped at time 0.0 with initial position 36.86, 58.07 and initial velocity 0.0, -0.29.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",57.39
"An object is dropped at time 0.0 with initial position 87.51, 3.56 and initial velocity 0.0, -0.86.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",0.0
"An object is dropped at time 0.0 with initial position 34.9, 71.37 and initial velocity 0.0, 0.32.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",71.91
"An object is dropped at time 0.0 with initial position 18.43, 48.85 and initial velocity 0.0, -0.88.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",47.97
"An object is dropped at time 0.0 with initial position 22.84, 64.51 and initial velocity 0.0, -0.58.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",62.47
"An object is dropped at time 0.0 with initial position 42.39, 77.95 and initial velocity 0.0, 0.24.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",78.33
"An object is dropped at time 0.0 with initial position 23.03, 7.84 and initial velocity 0.0, -0.47.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",4.49
"An object is dropped at time 0.0 with initial position 77.88, 83.65 and initial velocity 0.0, 0.23.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",84.04
"An object is dropped at time 0.0 with initial position 57.1, 90.05 and initial velocity 0.0, 0.82.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",92.73
"An object is dropped at time 0.0 with initial position 68.16, 11.37 and initial velocity 0.0, -0.77.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",10.6
"An object is dropped at time 0.0 with initial position 41.65, 18.29 and initial velocity 0.0, -0.27.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",18.02
"An object is dropped at time 0.0 with initial position 68.73, 35.37 and initial velocity 0.0, 0.42.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",36.11
"An object is dropped at time 0.0 with initial position 33.54, 44.98 and initial velocity 0.0, -0.03.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",43.83
"An object is dropped at time 0.0 with initial position 52.14, 31.78 and initial velocity 0.0, 0.94.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",33.56
"An object is dropped at time 0.0 with initial position 39.76, 50.91 and initial velocity 0.0, -0.76.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",47.27
"An object is dropped at time 0.0 with initial position 93.23, 29.61 and initial velocity 0.0, 0.54.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",31.31
"An object is dropped at time 0.0 with initial position 66.84, 31.3 and initial velocity 0.0, -0.56.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",27.5
"An object is dropped at time 0.0 with initial position 34.88, 58.4 and initial velocity 0.0, 0.42.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",59.42
"An object is dropped at time 0.0 with initial position 28.46, 0.6 and initial velocity 0.0, 0.36.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",1.26
"An object is dropped at time 0.0 with initial position 34.33, 35.88 and initial velocity 0.0, 0.24.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",36.3
"An object is dropped at time 0.0 with initial position 41.81, 47.62 and initial velocity 0.0, 0.42.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",48.04
"An object is dropped at time 0.0 with initial position 88.27, 61.59 and initial velocity 0.0, 0.49.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",62.95
"An object is dropped at time 0.0 with initial position 23.59, 52.0 and initial velocity 0.0, -0.54.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",50.82
"An object is dropped at time 0.0 with initial position 9.89, 1.11 and initial velocity 0.0, 0.19.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",1.27
"An object is dropped at time 0.0 with initial position 27.81, 40.65 and initial velocity 0.0, -0.91.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",38.73
"An object is dropped at time 0.0 with initial position 15.11, 44.17 and initial velocity 0.0, -0.03.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",44.01
"An object is dropped at time 0.0 with initial position 38.15, 14.55 and initial velocity 0.0, 0.93.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",17.67
"An object is dropped at time 0.0 with initial position 37.11, 8.06 and initial velocity 0.0, 0.24.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",8.0
"An object is dropped at time 0.0 with initial position 93.47, 92.77 and initial velocity 0.0, 0.5.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",93.67
"An object is dropped at time 0.0 with initial position 76.07, 67.39 and initial velocity 0.0, -0.32.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",66.13
"An object is dropped at time 0.0 with initial position 46.02, 54.23 and initial velocity 0.0, 0.73.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",56.55
"An object is dropped at time 0.0 with initial position 74.88, 16.6 and initial velocity 0.0, 0.82.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",20.02
"An object is dropped at time 0.0 with initial position 78.8, 33.13 and initial velocity 0.0, -0.55.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",29.38
"An object is dropped at time 0.0 with initial position 12.94, 40.79 and initial velocity 0.0, 0.67.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",41.46
"An object is dropped at time 0.0 with initial position 38.16, 93.96 and initial velocity 0.0, -0.64.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",91.74
"An object is dropped at time 0.0 with initial position 17.06, 78.32 and initial velocity 0.0, 0.49.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",79.49
"An object is dropped at time 0.0 with initial position 56.91, 29.14 and initial velocity 0.0, 0.65.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",31.54
"An object is dropped at time 0.0 with initial position 34.21, 45.92 and initial velocity 0.0, -0.99.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",38.48
"An object is dropped at time 0.0 with initial position 34.31, 90.02 and initial velocity 0.0, -0.18.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",89.56
"An object is dropped at time 0.0 with initial position 66.34, 80.8 and initial velocity 0.0, 0.9.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",83.2
"An object is dropped at time 0.0 with initial position 67.8, 34.81 and initial velocity 0.0, 0.09.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",34.78
"An object is dropped at time 0.0 with initial position 84.17, 97.48 and initial velocity 0.0, 0.04.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",96.68
"An object is dropped at time 0.0 with initial position 98.55, 42.55 and initial velocity 0.0, -0.65.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",37.15
"An object is dropped at time 0.0 with initial position 64.23, 7.25 and initial velocity 0.0, 0.84.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",8.09
"An object is dropped at time 0.0 with initial position 43.75, 17.52 and initial velocity 0.0, 0.11.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",16.68
"An object is dropped at time 0.0 with initial position 43.44, 9.42 and initial velocity 0.0, -0.04.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",7.68
"An object is dropped at time 0.0 with initial position 18.49, 2.27 and initial velocity 0.0, 0.91.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",5.82
"An object is dropped at time 0.0 with initial position 45.93, 17.62 and initial velocity 0.0, 0.03.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",17.14
"An object is dropped at time 0.0 with initial position 98.11, 62.72 and initial velocity 0.0, -0.17.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",61.44
"An object is dropped at time 0.0 with initial position 47.23, 10.83 and initial velocity 0.0, 0.35.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",11.63
"An object is dropped at time 0.0 with initial position 92.62, 26.45 and initial velocity 0.0, -1.0.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",23.15
"An object is dropped at time 0.0 with initial position 7.01, 31.75 and initial velocity 0.0, -0.71.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",30.23
"An object is dropped at time 0.0 with initial position 98.71, 96.73 and initial velocity 0.0, -0.86.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",92.69
"An object is dropped at time 0.0 with initial position 73.53, 88.96 and initial velocity 0.0, 0.57.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",90.0
"An object is dropped at time 0.0 with initial position 25.56, 5.92 and initial velocity 0.0, 0.35.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",6.52
